,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
3522,62732.0,6.0,7.0,3.0,22165.0,739027.6758369291,"67056 Andrea Run
Glasstown, IN 93569"
3523,88691.0,8.0,8.0,3.0,29837.0,2096977.790185921,"56655 Christopher Centers Suite 576
West Sheilahaven, ME 65890"
3524,79808.0,6.0,8.0,5.0,45334.0,1903660.9191608538,"30396 Anderson Mountains
North William, MH 61838"
3525,79632.0,6.0,8.0,5.0,50954.0,1882118.610971276,"32196 Angela Square Apt. 656
Lake Jaime, OR 21586-3962"
3526,84448.0,6.0,5.0,4.0,38603.0,1480888.8042321615,"8715 Rodriguez Inlet Apt. 063
Lake Summermouth, MS 59458"
3527,79073.0,5.0,6.0,4.0,34898.0,1304789.2625824716,"9808 Nicholas Turnpike
Port Meagan, IA 40443"
3528,56880.0,8.0,7.0,6.0,55439.0,1407291.850814192,"2411 Newman Lodge
East Rebeccamouth, GU 98664"
3529,66889.0,7.0,5.0,4.0,20501.0,843536.1720066561,"Unit 9732 Box 1846
DPO AE 69898-3304"
3530,61725.0,4.0,7.0,4.0,20743.0,763093.2314231284,"2562 Medina Skyway
North Amanda, AZ 46341"
3531,67094.0,6.0,5.0,4.0,27884.0,743212.4194633622,"514 Michael Vista Apt. 962
Port Jeffrey, WI 84443"
3532,71114.0,6.0,6.0,4.0,37714.0,1187113.8261807007,"9511 Joshua Hollow Apt. 349
East Lori, AS 43071-8983"
3533,65153.0,6.0,6.0,3.0,47985.0,1167421.7390277584,"5709 Adams View Apt. 464
Moraleschester, MO 82123"
3534,60514.0,6.0,7.0,4.0,31407.0,1160526.0577474134,"USCGC Barton
FPO AE 31705"
3535,52138.0,5.0,7.0,2.0,32690.0,627650.4025709751,"988 Valenzuela Pass Suite 071
Port Lori, WI 10829"
3536,82014.0,5.0,6.0,2.0,42211.0,1329800.0461904877,"12219 Moore Landing Apt. 761
New James, AR 15658"
3537,67331.0,5.0,8.0,6.0,40755.0,1129798.3727253522,"8486 Kim Well
Lucaston, PR 10771"
3538,53600.0,7.0,9.0,3.0,28163.0,955689.5329258528,"01056 Rhodes Inlet Apt. 361
Toddhaven, IA 76159"
3539,59609.0,5.0,8.0,5.0,37433.0,742645.1459356887,"953 Lamb Crest
West Jessicachester, NE 08310"
3540,66990.0,5.0,6.0,4.0,6822.0,490338.60333798564,"4557 Mackenzie Spurs
New Jessicaview, PA 64833"
3541,102881.0,6.0,6.0,3.0,21052.0,1754937.7154157576,"784 Arnold Prairie Apt. 787
Jamesside, NM 04270"
3542,82061.0,4.0,6.0,4.0,23404.0,845890.2405129139,"79209 Kelly Centers
North Amandaland, IN 83004"
3543,57568.0,7.0,7.0,4.0,34385.0,949684.4101807602,"02082 Vega Dam Apt. 573
New Amy, VA 90812"
3544,72119.0,6.0,8.0,3.0,45543.0,1333014.9075833731,"23802 Rivers Forks Suite 095
West Arthurhaven, CO 33723-8734"
3545,56716.0,6.0,7.0,4.0,37251.0,985117.6289110236,"2390 Robert Ridges Suite 861
Cooperville, VT 77747"
3546,61822.0,6.0,8.0,5.0,19414.0,1166336.2592978398,"74179 King Extension
Millerville, MI 94546-9925"
3547,71155.0,5.0,7.0,3.0,41454.0,1147685.3005502543,"053 Brown Points Suite 213
Elizabethfort, NY 05795-0113"
3548,84124.0,6.0,7.0,4.0,33946.0,1459834.789435762,"1141 Murphy Lane Suite 361
North Kristenmouth, KS 53686"
3549,80321.0,7.0,5.0,3.0,34230.0,1462989.4908213743,"01831 Leah Motorway Apt. 036
Evansmouth, MI 27120"
3550,76417.0,5.0,7.0,4.0,49033.0,1388596.243304004,"65635 David Port Suite 498
Lake Carlyfort, NM 56253"
3551,54441.0,7.0,5.0,4.0,20981.0,590199.1722354505,"731 Fitzgerald Road Suite 722
Danielfort, ND 61566"
3552,71410.0,5.0,9.0,6.0,32504.0,1256469.641595803,"56787 John Islands Apt. 009
Ramirezburgh, DE 13279"
3553,75720.0,7.0,6.0,3.0,45343.0,1495390.49870273,"1255 Figueroa River Apt. 736
North Dustinland, TX 09949"
3554,48407.0,4.0,8.0,4.0,43536.0,589352.3954068222,"3478 Torres Islands
West Thomas, CT 99821"
3555,76629.0,4.0,7.0,6.0,35441.0,1270502.8705288451,"PSC 6671, Box 5919
APO AA 13384-7992"
3556,63277.0,7.0,6.0,2.0,31713.0,1097918.41234679,"162 Brown Mews
Port Hannah, PW 17556-2452"
3557,53970.0,7.0,8.0,6.0,43352.0,1409943.302994841,"1335 Ariel Mount
South Andreachester, NH 57730-2352"
3558,69583.0,6.0,7.0,4.0,51250.0,1450619.4572830184,"8716 Thomas Hills Apt. 219
Dixontown, MO 59259-7046"
3559,74271.0,5.0,7.0,6.0,42021.0,1368670.2992131882,"71040 Pennington Points
New Heather, AS 27472-3915"
3560,71923.0,6.0,7.0,6.0,21016.0,1129582.8384220859,"97844 John Street
South Brent, LA 53590"
3561,78792.0,7.0,7.0,6.0,43264.0,1795445.897701184,"9081 Susan Expressway
Port Carolyn, AS 14491"
3562,71529.0,6.0,6.0,3.0,36200.0,1113314.6988738158,"8356 Gilbert Summit Suite 131
Javierchester, NY 76064-7178"
3563,74208.0,6.0,9.0,3.0,25507.0,1348221.7652439892,"66901 Johnson Port Suite 861
West Briannaville, CA 02703-4084"
3564,63889.0,6.0,6.0,2.0,34442.0,1134125.645697823,"719 Alicia Plains
Smithfurt, CA 62082-6412"
3565,72923.0,3.0,6.0,4.0,23534.0,665266.9765732376,"659 Garcia Harbors
New Shannon, WV 97515"
3566,61958.0,6.0,8.0,4.0,39953.0,1197740.916766395,"93723 Lisa Valleys
Calebberg, NV 95783-0751"
3567,58161.0,6.0,6.0,3.0,29453.0,626020.1694678677,"PSC 9644, Box 6552
APO AP 45110-7202"
3568,66879.0,6.0,9.0,5.0,42625.0,1645843.0482722488,"010 Horn Crescent
South Lisa, WA 83794-7574"
3569,48380.0,7.0,8.0,6.0,50711.0,1354973.5534951242,"080 Scott Burgs Apt. 276
West Scottmouth, MT 89582"
3570,50337.0,5.0,6.0,4.0,32299.0,390948.4499941545,"5276 Sanchez Passage Suite 789
Stevenville, GU 58725"
3571,80017.0,6.0,6.0,4.0,32263.0,1226441.4792170248,"0103 Suzanne Motorway
Amyburgh, MT 54271-7431"
3572,80694.0,7.0,6.0,2.0,46250.0,1770372.1753440457,"24903 Anthony Drives
Lake Suzanneborough, AL 38826-2546"
3573,87255.0,5.0,7.0,6.0,37348.0,1525205.6460323844,"8499 Garcia Point Apt. 965
South Mariamouth, NV 34336"
3574,65480.0,7.0,7.0,3.0,34583.0,1188761.3202272817,"PSC 0076, Box 7486
APO AP 63047-2610"
3575,73969.0,6.0,8.0,3.0,36026.0,1517693.1062015013,"PSC 7996, Box 9772
APO AP 12075-2488"
3576,62385.0,7.0,8.0,3.0,48420.0,1363319.8464196029,"485 Belinda Cliff
Michaelland, WY 32609-1364"
3577,80327.0,8.0,7.0,4.0,32188.0,1740671.7300511324,"USS Clark
FPO AE 30828-5337"
3578,59920.0,5.0,7.0,5.0,62390.0,1505628.4534982918,"027 Rebecca Mills
West John, PA 07001-4089"
3579,71798.0,6.0,7.0,4.0,30878.0,1072914.996442404,"569 Jill Squares Suite 962
Shanefort, SD 33391"
3580,68907.0,7.0,7.0,2.0,20741.0,1206931.6504526157,"9151 Sherry Meadows
South Deborah, MH 19590"
3581,49624.0,7.0,7.0,4.0,48252.0,1092809.5966868077,"Unit 9871 Box 9037
DPO AP 37275-9289"
3582,71778.0,6.0,7.0,4.0,37634.0,1404622.0861056014,"85747 Harris Trace Suite 578
Christinabury, KS 18787"
3583,69610.0,7.0,7.0,5.0,32736.0,1483685.9038027334,"314 Jared Village
New Jessica, LA 37906"
3584,64951.0,7.0,8.0,4.0,29343.0,1447181.8263121648,"19976 Buckley Drive
Sandersside, UT 06440-1468"
3585,73260.0,5.0,8.0,3.0,53578.0,1506651.1565735163,"875 Jason Route Apt. 147
Davidmouth, TX 61789-9174"
3586,60577.0,7.0,8.0,6.0,27657.0,1170169.2592077085,"473 Alejandra Burgs Apt. 602
South Steven, MA 29105"
3587,65866.0,4.0,7.0,3.0,19070.0,407718.9382154924,"787 Jeffrey Orchard
Millerport, NH 99871-5660"
3588,73598.0,6.0,8.0,5.0,34258.0,1344523.4084306443,"702 Jessica Islands Apt. 541
Lopezbury, AK 84106-3550"
3589,73381.0,6.0,8.0,3.0,45901.0,1684554.7154528482,"411 Grant Path Apt. 491
Lake Julietown, NJ 46605-5958"
3590,65642.0,6.0,5.0,2.0,19735.0,734101.4856187138,"02023 Edwards Creek Apt. 288
Albertview, NH 99604"
3591,50756.0,5.0,7.0,2.0,40714.0,752950.606800692,"72197 Jesse Freeway Suite 945
Lake Julie, AS 94450"
3592,49392.0,6.0,8.0,3.0,53766.0,1211110.0840824863,"47225 Morales Crescent
Oliverfurt, PW 62621"
3593,61426.0,7.0,6.0,2.0,24518.0,999244.6349647824,"847 Liu Rue
North Susan, FM 18333-8785"
3594,68336.0,5.0,7.0,3.0,31342.0,812858.3569510883,"9800 Brock Forges
Quinnbury, UT 38135-0539"
3595,79632.0,5.0,7.0,5.0,38074.0,1295014.6182810178,"57425 Megan Extensions
South Sara, OH 88352"
3596,60136.0,6.0,6.0,3.0,24668.0,724993.8892416583,"994 Allen Ferry Suite 020
West Kennethville, VT 24662"
3597,64377.0,5.0,7.0,2.0,43013.0,1126137.681408579,"475 Crystal Roads Suite 373
North Joseberg, NV 46133"
3598,72118.0,7.0,6.0,2.0,39488.0,1408550.4167930519,"85549 Santos Port Suite 077
Donnahaven, WI 29004"
3599,88662.0,6.0,6.0,3.0,37332.0,1524106.9647214669,"22508 Tyler Locks
Port Sandra, MP 15726-4905"
3600,67977.0,7.0,4.0,4.0,24246.0,823864.3877373383,"2390 Jones Spur Apt. 187
Lake Raymond, TX 27472"
3601,83729.0,6.0,7.0,3.0,35187.0,1521527.0421970466,"465 Jacob Rue Apt. 527
Laurenfurt, OR 54973"
3602,42463.0,7.0,7.0,3.0,58412.0,1094027.1857900387,"94529 Juan Locks Suite 545
Freemanville, MT 65967-1305"
3603,59615.0,8.0,6.0,4.0,32164.0,1259190.7062030674,"96763 Brian Hill Suite 412
South Alicia, MP 83169-5030"
3604,74416.0,6.0,6.0,2.0,27386.0,1003837.6670084944,"77017 Tina Rapid
North Joanfort, MH 86431-7914"
3605,60758.0,7.0,7.0,4.0,26973.0,1205138.1806132866,"PSC 6926, Box 9656
APO AP 60315-6864"
3606,76638.0,6.0,7.0,2.0,36237.0,1405059.641674222,"03214 Simmons Fords Apt. 467
Colemanmouth, NM 16492-5737"
3607,69906.0,6.0,7.0,4.0,45734.0,1411266.4112796998,"662 Peters Vista
New Richardmouth, AK 74777"
3608,86734.0,8.0,8.0,4.0,19899.0,1794214.424742461,"7147 Lisa Rue
Port Christopherborough, PW 91549"
3609,73519.0,6.0,7.0,4.0,36148.0,990894.0536887128,"9137 Johnson Grove Apt. 429
West Marieport, CO 66076-8640"
3610,76292.0,5.0,6.0,2.0,29856.0,1022342.573636082,"7787 Debra Lodge Apt. 609
Michaelabury, MD 55490-3344"
3611,96217.0,5.0,7.0,6.0,42296.0,1826821.6156373736,"93663 Sullivan Mountain Suite 779
Samanthashire, AL 83456"
3612,61686.0,5.0,6.0,3.0,36060.0,708045.5749205473,"Unit 2686 Box 7832
DPO AA 98764"
3613,56764.0,6.0,6.0,4.0,30911.0,750753.4208724363,"3539 Stephen Ports
Longville, FM 47861-6366"
3614,61437.0,7.0,9.0,5.0,25887.0,1445731.6259433646,"381 Jason Bridge
Carterstad, WY 73588-0828"
3615,81490.0,5.0,7.0,5.0,10504.0,995783.1624832104,"1161 Mark Park
Sarahborough, GA 77597-5562"
3616,71499.0,5.0,7.0,3.0,29684.0,1191625.4399627368,"860 Hill Shores Suite 158
South Timothy, WV 02343-7700"
3617,87455.0,7.0,9.0,4.0,32313.0,2016910.7397073263,"PSC 2325, Box 7183
APO AA 68425-8831"
3618,48641.0,7.0,6.0,2.0,52055.0,1057838.4934225385,"49483 Bobby Forest Apt. 160
Sarahton, NC 06322-4033"
3619,58198.0,5.0,5.0,3.0,16253.0,357250.6877741283,"401 Carter Dale Apt. 537
Emilymouth, AZ 50162-2741"
3620,71421.0,6.0,6.0,4.0,32969.0,1106976.067467471,"9339 Brandt Shores Suite 729
Tiffanystad, UT 21936-6988"
3621,73047.0,5.0,8.0,5.0,37643.0,1266616.5467141946,"209 Caroline Throughway
Meyerbury, AZ 37335-6928"
3622,64618.0,6.0,6.0,4.0,18869.0,805433.7396581171,"USNV Sullivan
FPO AA 58055-6015"
3623,59832.0,4.0,7.0,3.0,36931.0,851633.9109410639,"321 Loretta Springs
Thomasside, DC 48676"
3624,76024.0,5.0,7.0,4.0,44324.0,1412097.1767743204,"922 Roger Road Apt. 545
New Christinebury, UT 16206"
3625,62708.0,8.0,7.0,6.0,29894.0,1339636.1870255398,"PSC 9909, Box 4089
APO AA 37653"
3626,51846.0,5.0,8.0,6.0,24285.0,641484.2385493759,"9454 Kelly Light Suite 194
East Gina, KY 49894"
3627,69201.0,6.0,6.0,3.0,42574.0,1109665.563403899,"21473 Harris Mills Suite 116
New Todd, ND 42714"
3628,66643.0,7.0,9.0,3.0,32035.0,1669127.0781264869,"PSC 5412, Box 9130
APO AP 51414-2381"
3629,81376.0,7.0,6.0,3.0,40152.0,1788829.235051204,"52901 Griffin Spurs Apt. 216
Port Williamchester, AS 85834-9649"
3630,49928.0,7.0,8.0,5.0,56983.0,1352096.0506802993,"0221 Brown Throughway Suite 139
West Catherine, MN 16058"
3631,73732.0,5.0,8.0,6.0,36735.0,1369016.7779001954,"472 Brian Station Apt. 917
Morenobury, PA 44089-5528"
3632,64714.0,6.0,6.0,3.0,13385.0,485533.68035768607,"PSC 1432, Box 8417
APO AA 92456-2748"
3633,69207.0,7.0,8.0,6.0,27666.0,1404036.2656616531,"5402 Eaton River Suite 072
Chadville, TX 22988-8311"
3634,77779.0,7.0,6.0,3.0,46402.0,1597152.9012685108,"399 Holly Shoal
Paulaville, CO 07188-5205"
3635,80370.0,7.0,7.0,3.0,32517.0,1735340.2556865513,"838 Tim Turnpike Suite 477
Sanchezville, WA 93448"
3636,63168.0,8.0,7.0,5.0,20989.0,1169166.9894781034,"9631 Roy Radial Suite 179
Jasonton, MN 24198"
3637,78166.0,5.0,6.0,3.0,41571.0,1142113.3841484515,"3472 Harris Harbors Apt. 830
Beckborough, MS 04955-5610"
3638,73381.0,6.0,7.0,4.0,32384.0,1368106.873217715,"681 Nicole Lane Suite 267
Port Tyler, WV 15700-0718"
3639,68970.0,6.0,6.0,2.0,41808.0,1028650.5919845894,"5656 Olson Point Suite 171
South Natalieborough, WY 04578-3574"
3640,73069.0,7.0,6.0,3.0,42930.0,1368692.296870373,"985 Bennett Corners Suite 679
Pughborough, DE 37647-3849"
3641,84690.0,6.0,7.0,3.0,34859.0,1431386.814465111,"247 David Union Apt. 900
Mayfurt, KY 94001"
3642,58040.0,5.0,8.0,3.0,36479.0,1061208.7061709536,"2713 Lynn Ville
Charlesport, KY 53916"
3643,66214.0,6.0,7.0,4.0,47832.0,1322782.7602694822,"USNS Sweeney
FPO AE 18592"
3644,75101.0,7.0,8.0,3.0,50730.0,1716323.348128052,"2719 Ruth Mill
Snyderberg, SC 55208"
3645,49736.0,5.0,7.0,2.0,24032.0,465499.8080598057,"082 Dana Mission Suite 627
Lake Amybury, KY 83757-2285"
3646,66068.0,6.0,7.0,3.0,28057.0,986285.38185614,"95015 Courtney Way
Jamesside, NC 56555"
3647,65693.0,6.0,8.0,6.0,39935.0,1416238.5774504088,"Unit 6429 Box 3831
DPO AA 61324-4127"
3648,81443.0,6.0,7.0,4.0,35593.0,1455325.999509544,"142 Randall Bypass Suite 873
Monicamouth, CA 47648"
3649,78539.0,6.0,7.0,3.0,43061.0,1530068.0120752782,"1104 Pamela Summit Suite 041
Port Richard, WV 11626"
3650,70299.0,6.0,7.0,2.0,33147.0,1172619.5970591358,"4947 Shawn Greens
South Crystalville, NJ 68094"
3651,64617.0,8.0,7.0,4.0,27995.0,1174289.0805683718,"066 John Inlet Apt. 888
Lake Ryanport, FL 19518"
3652,65966.0,8.0,6.0,3.0,42711.0,1342818.6762798564,"399 Deborah Overpass Suite 116
Lake Dianeville, NE 19351"
3653,80373.0,6.0,5.0,3.0,36651.0,1383651.8270781066,"4795 Lindsey Forge Suite 371
West Tiffany, KY 17785"
3654,72253.0,7.0,7.0,4.0,23559.0,1199760.291716345,"9453 Tom Overpass
Martinmouth, UT 11465"
3655,60909.0,5.0,7.0,2.0,25406.0,705343.2560893283,"9862 Ricky Ridge Suite 905
West Sandrahaven, WV 72025-8262"
3656,67653.0,5.0,8.0,5.0,44353.0,1440738.4688912425,"65531 David Manor Suite 755
Moralesview, CT 91659"
3657,44869.0,7.0,7.0,2.0,43155.0,900851.1631095213,"3184 Christopher Meadows
New Christopher, NM 94445-5333"
3658,81926.0,7.0,7.0,6.0,36974.0,2017174.9894226263,"5379 Damon Alley
Deborahtown, AR 56747-3541"
3659,70030.0,6.0,7.0,3.0,23650.0,951243.854076582,"PSC 6967, Box 7572
APO AA 24368-1858"
3660,73302.0,5.0,7.0,6.0,43445.0,1222277.0910204104,"4020 Banks Stravenue
New Joshua, IN 55857-4946"
3661,49706.0,5.0,8.0,3.0,58760.0,1080624.4971657207,"43923 Hall Shoals
Leblancburgh, PA 34765"
3662,58494.0,7.0,6.0,4.0,29985.0,762208.9847574959,"30373 Davies Estate
Stricklandberg, PR 69026"
3663,44999.0,5.0,7.0,4.0,37554.0,625990.3004351463,"82005 Mack Villages Suite 258
Denisetown, CA 39873-2703"
3664,87471.0,6.0,6.0,2.0,58077.0,2030910.6153455232,"708 Joseph Glens
West Adrianside, MT 91180-4021"
3665,69950.0,7.0,6.0,4.0,44521.0,1462875.9838223844,"03878 Diaz Bridge Suite 043
East Michael, MI 95321-5026"
3666,78106.0,7.0,8.0,3.0,40877.0,1637841.26200846,"10642 Anderson Divide Suite 902
Courtneyburgh, ND 40323"
3667,80649.0,6.0,6.0,4.0,18776.0,1046191.1649369913,"768 Russell Keys
Briannamouth, VT 98433"
3668,81899.0,6.0,7.0,4.0,31764.0,1529281.840119341,"260 Walls Circle Suite 166
North Dustinland, TX 79726"
3669,73522.0,6.0,8.0,4.0,38384.0,1591793.723297089,"USNV Wallace
FPO AP 73185-6058"
3670,95604.0,6.0,7.0,6.0,36505.0,1815920.449805418,"7212 Michael Garden
South Jeremiah, CT 44990"
3671,67097.0,6.0,7.0,3.0,27192.0,1027427.8619974016,"052 Thomas Square Apt. 034
Wrightmouth, OR 04272"
3672,74530.0,7.0,7.0,2.0,34316.0,1541127.3435162457,"061 Morrison Freeway
New Larry, TX 62631-0782"
3673,61973.0,6.0,7.0,3.0,28466.0,1031981.2829229428,"533 Schroeder Park
Port William, OK 38354-1881"
3674,77449.0,5.0,7.0,2.0,30055.0,1161457.8482887049,"03516 Owens Street
Lynchberg, OR 32238"
3675,69462.0,4.0,8.0,5.0,46159.0,1317040.7373210005,"07704 Alexa Island Suite 740
West Jennifer, VA 70386"
3676,68306.0,4.0,5.0,2.0,49181.0,908013.0020703824,"8761 Garcia Skyway
Hermanmouth, NE 66895"
3677,77354.0,5.0,9.0,3.0,32343.0,1455554.8290921585,"15415 Ryan Ramp
Rodriguezville, VA 05237"
3678,84173.0,5.0,7.0,3.0,47937.0,1560870.2109838454,"0503 Vernon Mountains
South Marcfort, AL 24051-2632"
3679,66497.0,6.0,8.0,4.0,31227.0,1417047.627110665,"43375 Thomas Ways
South Danielport, ID 58344-2248"
3680,81639.0,6.0,6.0,3.0,27015.0,1311654.2628987662,"585 Hannah Hills Apt. 426
West Jesse, AK 20205-5873"
3681,72614.0,6.0,7.0,4.0,22995.0,1275497.1606266205,"60363 Medina Avenue Apt. 300
Andersonhaven, KS 32194"
3682,71787.0,6.0,9.0,3.0,50679.0,1678347.5275379843,"394 Johnson Burgs Suite 350
West Troyville, PR 96462-8199"
3683,74598.0,5.0,7.0,3.0,44569.0,1399466.897763413,"4173 Grant Village Apt. 373
Port Jerrybury, OR 80243-7606"
3684,60017.0,7.0,6.0,3.0,40414.0,1242111.4283369773,"5570 Warren View
West Emily, IA 62461-1579"
3685,89519.0,6.0,8.0,5.0,30158.0,1866035.4149757063,"09987 Hughes Lights Suite 483
Lake Robertbury, MI 19249"
3686,48829.0,4.0,7.0,3.0,32451.0,412057.44010888686,"PSC 0177, Box 1521
APO AA 99631-0458"
3687,45353.0,5.0,7.0,3.0,33340.0,544320.6881466628,"7218 Emily Cove Apt. 490
Choitown, MO 56019-0030"
3688,78930.0,6.0,7.0,6.0,39668.0,1503327.000474601,"25024 John Way Suite 839
Rodriguezchester, NJ 71630-6894"
3689,67707.0,7.0,8.0,4.0,42391.0,1761924.103655319,"81791 Miller Land
Michaeltown, OR 37274"
3690,73022.0,5.0,7.0,6.0,37091.0,1270543.4641944906,"7026 John Junction Apt. 677
West Donnatown, WA 36422-2369"
3691,64359.0,5.0,8.0,5.0,22734.0,839745.6833340527,"241 Dean Radial Suite 923
Kerrberg, OK 53136"
3692,68907.0,5.0,7.0,4.0,39014.0,1046943.498344274,"032 Atkins Creek Suite 176
Jesusfort, NM 79006-6752"
3693,69611.0,6.0,7.0,3.0,43804.0,1396241.1981041243,"2437 Ibarra Summit Apt. 345
Hicksburgh, IA 26179-0478"
3694,71443.0,6.0,6.0,2.0,57716.0,1596439.7157326203,"94869 Mary Plain Suite 455
North Harold, CT 00263"
3695,72516.0,6.0,8.0,5.0,28698.0,1290784.4908596615,"1994 Lauren Plaza Apt. 187
New Carolberg, PR 64209-3570"
3696,49619.0,7.0,7.0,6.0,47311.0,1030016.6447495208,"7098 Hopkins Junctions Suite 360
Gordonton, TN 95727"
3697,64544.0,6.0,7.0,5.0,28596.0,758570.797192593,"9453 Karen Skyway
Albertmouth, ME 96706-2756"
3698,65074.0,9.0,8.0,3.0,44551.0,1948654.9355364973,"77973 Thomas Mills Apt. 346
East Antonioborough, TN 96914-4900"
3699,76546.0,5.0,7.0,5.0,50481.0,1578141.0531342432,"4277 Katherine Tunnel Suite 986
Hallview, LA 24505"
3700,68721.0,5.0,7.0,5.0,45765.0,1380353.887598126,"4015 Roberts Hill
North Calvinfort, SD 87025"
3701,59641.0,4.0,6.0,2.0,49671.0,745996.3305840503,"039 Murphy Forge Suite 095
Shawnshire, CA 86274-6212"
3702,64332.0,6.0,8.0,4.0,36650.0,1232466.3997601648,"7756 Abbott Branch Apt. 838
North Javierbury, PR 22745"
3703,82846.0,6.0,8.0,3.0,42652.0,1899136.5354006041,"204 Hughes Greens Suite 248
Debratown, KY 86977"
3704,65901.0,7.0,7.0,5.0,20429.0,1084063.6419882777,"003 Fernando Gateway Suite 145
East Danielshire, GA 76041"
3705,73195.0,6.0,6.0,2.0,39906.0,1377939.7745081235,"082 Garcia Mall Suite 583
New Michaelbury, CT 45358-0311"
3706,68817.0,5.0,8.0,5.0,18444.0,937325.5660627787,"399 Blanchard Garden Suite 383
Reedhaven, WV 25590"
3707,76153.0,5.0,8.0,6.0,32925.0,1220133.3583303108,"083 Kevin Club Apt. 545
Stanleyborough, NV 33155"
3708,68007.0,5.0,7.0,4.0,43750.0,1252416.6912618277,"432 Christopher Walk Suite 430
Haneymouth, GA 34728"
3709,59442.0,7.0,6.0,2.0,21243.0,839453.2926376425,"41646 Ramirez Centers Suite 179
Mannfort, MN 94058-7958"
3710,64794.0,6.0,8.0,5.0,43961.0,1337472.0851516859,"2335 Mitchell Skyway Suite 629
New Larry, IN 59257-1374"
3711,81442.0,6.0,9.0,4.0,34050.0,1479295.570937294,"94490 Carol Ville
New Charles, CO 09471"
3712,85744.0,6.0,8.0,5.0,38564.0,1975538.4157534216,"374 Priscilla Pines
Markfurt, CO 16318"
3713,56826.0,6.0,7.0,4.0,47608.0,1146637.543843481,"535 Brandy Trafficway
East Matthew, LA 44989"
3714,77287.0,9.0,7.0,2.0,32406.0,1829101.5494831984,"PSC 9412, Box 7032
APO AA 39325"
3715,64400.0,5.0,8.0,3.0,26605.0,1110931.8257023671,"745 Moore Skyway Apt. 472
New Paigemouth, GU 34410"
3716,65903.0,7.0,7.0,3.0,45208.0,1393897.3902198137,"20278 Dominguez Mountain Apt. 630
Kaiserberg, NE 94685-3115"
3717,53179.0,6.0,8.0,5.0,28707.0,577168.2739439054,"711 Davis Junctions
Port Jason, CO 39385"
3718,62106.0,7.0,8.0,6.0,34672.0,1454834.9824772594,"3660 Jennifer Port Apt. 744
Russellside, CO 87440"
3719,60861.0,6.0,6.0,3.0,53548.0,1321743.1661741682,"06621 Benjamin Center Suite 596
Carlchester, IL 25434"
3720,74372.0,7.0,7.0,4.0,52209.0,1449829.493750261,"84067 Carter Summit
New Jacob, RI 10579-0048"
3721,74730.0,6.0,8.0,5.0,20696.0,1281537.3681660516,"086 Ellis Ford Suite 326
Christophermouth, GU 30825-6006"
3722,67669.0,6.0,6.0,3.0,31752.0,1111284.1605705977,"12636 Melissa Orchard
Lake Sarah, MO 34808"
3723,70022.0,5.0,8.0,4.0,26768.0,1136347.792319244,"8414 Kent Falls Suite 147
South Mckenzieport, AR 72905"
3724,45558.0,6.0,8.0,4.0,35043.0,615055.6757921792,"9070 Tyler Centers Apt. 805
Kariview, NC 86284"
3725,66593.0,8.0,5.0,2.0,37635.0,1362239.0535402829,"9346 Ewing Square
East Caitlinfort, WY 73455-8256"
3726,74177.0,6.0,7.0,4.0,37195.0,1418977.8285825343,"3421 Wendy Wells
West Cristian, WV 17734-9176"
3727,68445.0,6.0,6.0,2.0,32851.0,985339.4738270298,"44917 Karen Streets
North James, WV 03755"
3728,66586.0,5.0,7.0,5.0,36338.0,1048647.1655575398,"8039 Carr Mount Apt. 450
West Samanthatown, NC 48803"
3729,71393.0,5.0,8.0,6.0,42077.0,1028683.0448748892,"288 Mann Villages Suite 064
Lake Denisestad, NE 32429"
3730,57688.0,6.0,7.0,3.0,19900.0,684257.1110665329,"75622 Tiffany Manor Suite 629
Lake Christopherton, TN 78360-0701"
3731,83623.0,6.0,9.0,5.0,42329.0,1845325.3567773984,"511 Doyle Squares
Lake Gabrielle, FM 88159-8268"
3732,78512.0,5.0,7.0,4.0,38180.0,1287784.3040333614,"0857 Amanda Island Suite 827
South Nathan, NJ 78071"
3733,54927.0,6.0,7.0,6.0,46470.0,1120419.041886019,"83046 Hill Spur Suite 365
Zunigaside, WI 66905"
3734,61098.0,7.0,7.0,2.0,27467.0,1023205.0409895576,"40122 Morris Neck
Sheliaburgh, DE 82340"
3735,75172.0,6.0,9.0,6.0,40621.0,1874415.1070496887,"85731 Fowler Shores Apt. 056
Garciaview, TN 97935"
3736,53331.0,5.0,6.0,2.0,32317.0,670356.8953325775,"64219 Alicia Throughway
East Wendy, OH 50612"
3737,55179.0,6.0,7.0,4.0,31270.0,1004070.9982745504,"7591 Lisa Court Apt. 074
East Alyssashire, WI 11824-5756"
3738,72083.0,4.0,6.0,2.0,36471.0,885379.790325581,"439 Bishop Path
Lake Richardtown, NH 13156-6062"
3739,57847.0,5.0,8.0,4.0,40209.0,1111360.3028116906,"5048 Marquez Meadows Suite 774
Jessicamouth, VA 80789"
3740,82732.0,6.0,8.0,6.0,30486.0,1557276.064431644,"88439 Ryan Bridge Suite 855
Thompsonchester, FL 58924"
3741,58309.0,7.0,7.0,3.0,38000.0,1364832.003419123,"3291 Mack Walks Apt. 862
Paynestad, MN 29079"
3742,73031.0,8.0,6.0,2.0,28426.0,1510659.228170966,"49404 Rose Terrace Suite 234
Port Matthewton, UT 51769"
